,Name,Genre,ID,Year,Imdb Rating,Director,Votes,Gross,malesRating,malesCount,femalesRating,femalesCount
1304,"Three Billboards Outside Ebbing, Missouri",Crime,tt5027774,2017,8.1,Martin McDonagh,"493,024",$54.51M,8.1,"264,975",8.2,"64,884"
1305,Talvar,Crime,tt4934950,2015,8.1,Meghna Gulzar,"34,907",$0.34M,8.1,"21,248",7.8,"1,619"
1306,Haider,Crime,tt3390572,2014,8.1,Vishal Bhardwaj,"54,681",$0.90M,8.0,"34,862",7.9,"2,976"
1307,The Grand Budapest Hotel,Crime,tt2278388,2014,8.1,Wes Anderson,"786,334",$59.10M,8.1,"425,405",8.1,"122,596"
1308,Spotlight,Crime,tt1895587,2015,8.1,Tom McCarthy,"461,462",$45.06M,8.0,"255,361",8.1,"64,359"
1309,Prisoners,Crime,tt1392214,2013,8.1,Denis Villeneuve,"685,506",$61.00M,8.1,"398,011",8.0,"79,396"
1310,A Wednesday,Crime,tt1280558,2008,8.1,Neeraj Pandey,"78,121",,8.0,"49,985",7.4,"3,174"
1311,Rang De Basanti,Crime,tt0405508,2006,8.1,Rakeysh Omprakash Mehra,"118,374",$2.20M,8.0,"76,446",7.7,"8,019"
1312,Salinui chueok,Crime,tt0353969,2003,8.1,Bong Joon Ho,"175,424",$0.01M,8.1,"105,989",7.9,"13,997"
1313,Catch Me If You Can,Crime,tt0264464,2002,8.1,Steven Spielberg,"946,053",$164.62M,8.1,"515,847",8.1,"122,391"
1314,Hera Pheri,Crime,tt0242519,2000,8.1,Priyadarshan,"65,520",,8.0,"38,001",7.1,"2,486"
1315,The Big Lebowski,Crime,tt0118715,1998,8.1,Joel Coen,"794,059",$17.50M,8.1,"502,736",7.8,"76,084"
1316,Fargo,Crime,tt0116282,1996,8.1,Joel Coen,"666,764",$24.61M,8.1,"412,258",8.0,"68,326"
1317,Eskiya,Crime,tt0116231,1996,8.1,Yavuz Turgul,"69,680",,8.1,"43,521",8.3,"6,024"
1318,La haine,Crime,tt0113247,1995,8.1,Mathieu Kassovitz,"169,516",$0.31M,8.0,"106,972",8.1,"16,549"
1319,In the Name of the Father,Crime,tt0107207,1993,8.1,Jim Sheridan,"172,541",$25.01M,8.1,"109,791",8.2,"18,345"
1320,Dom za vesanje,Crime,tt0097223,1988,8.1,Emir Kusturica,"30,558",$0.28M,8.0,"19,339",8.4,"4,794"
1321,Paper Moon,Crime,tt0070510,1973,8.1,Peter Bogdanovich,"47,169",$30.93M,8.1,"27,821",8.2,"6,072"
1322,Cool Hand Luke,Crime,tt0061512,1967,8.1,Stuart Rosenberg,"175,168",$16.22M,8.1,"115,031",8.0,"15,374"
1323,Les quatre cents coups,Crime,tt0053198,1959,8.1,François Truffaut,"116,185",,8.1,"70,836",8.1,"13,955"
1324,Du rififi chez les hommes,Crime,tt0048021,1955,8.1,Jules Dassin,"34,104",$0.06M,8.1,"24,108",8.0,"2,855"
1325,On the Waterfront,Crime,tt0047296,1954,8.1,Elia Kazan,"153,346",$9.60M,8.1,"97,122",8.0,"14,830"
1326,Les diaboliques,Crime,tt0046911,1955,8.1,Henri-Georges Clouzot,"65,474",$1.09M,8.1,"42,242",8.1,"7,342"
1327,White Heat,Crime,tt0042041,1949,8.1,Raoul Walsh,"32,695",,8.1,"22,609",8.0,"2,903"
1328,Contratiempo,Crime,tt4857264,2016,8.0,Oriol Paulo,"171,923",,8.0,"89,600",8.2,"24,391"
1329,Zootopia,Crime,tt2948356,2016,8.0,Byron Howard,"485,260",$341.27M,7.9,"242,546",8.2,"74,745"
1330,Special Chabbis,Crime,tt2377938,2013,8.0,Neeraj Pandey,"55,787",$1.08M,7.9,"34,300",7.7,"1,828"
1331,Tropa de Elite 2: O Inimigo Agora é Outro,Crime,tt1555149,2010,8.0,José Padilha,"82,678",$0.10M,8.0,"65,429",8.0,"5,009"
1332,Slumdog Millionaire,Crime,tt1010048,2008,8.0,Danny Boyle,"835,836",$141.32M,8.0,"506,233",8.1,"142,819"
1333,Tropa de Elite,Crime,tt0861739,2007,8.0,José Padilha,"103,251",$0.01M,8.0,"79,912",8.0,"6,625"
1334,Sin City,Crime,tt0401792,2005,8.0,Frank Miller,"761,918",$74.10M,8.1,"525,926",7.7,"84,946"
1335,Kill Bill: Vol. 2,Crime,tt0378194,2004,8.0,Quentin Tarantino,"740,570",$66.21M,8.0,"459,519",8.1,"83,700"
1336,Mou gaan dou,Crime,tt0338564,2002,8.0,Andrew Lau,"123,887",$0.17M,8.0,"86,528",8.1,"10,432"
1337,Dogville,Crime,tt0276919,2003,8.0,Lars von Trier,"147,539",$1.53M,8.0,"89,016",8.1,"25,980"
1338,Pâfekuto burû,Crime,tt0156887,1997,8.0,Satoshi Kon,"73,069",$0.78M,7.9,"39,441",8.0,"8,271"
1339,"Crna macka, beli macor",Crime,tt0118843,1998,8.0,Emir Kusturica,"53,512",$0.35M,8.0,"35,120",8.3,"8,361"
1340,Chung Hing sam lam,Crime,tt0109424,1994,8.0,Kar-Wai Wong,"78,811",$0.60M,7.9,"45,102",8.1,"11,249"
1341,Dog Day Afternoon,Crime,tt0072890,1975,8.0,Sidney Lumet,"253,577",$50.00M,8.0,"174,416",8.1,"20,168"
1342,Papillon,Crime,tt0070511,1973,8.0,Franklin J. Schaffner,"129,596",$53.27M,8.0,"91,432",7.9,"10,279"
1343,Butch Cassidy and the Sundance Kid,Crime,tt0064115,1969,8.0,George Roy Hill,"213,921",$102.31M,8.0,"139,265",8.0,"19,811"
1344,Le Samouraï,Crime,tt0062229,1967,8.0,Jean-Pierre Melville,"50,856",$0.04M,8.0,"35,674",7.9,"3,812"
1345,Touch of Evil,Crime,tt0052311,1958,8.0,Orson Welles,"103,785",$2.24M,8.0,"68,786",7.6,"8,529"
1346,The Killing,Crime,tt0049406,1956,8.0,Stanley Kubrick,"88,900",,8.0,"62,714",7.7,"5,942"
1347,The Night of the Hunter,Crime,tt0048424,1955,8.0,Charles Laughton,"88,627",$0.65M,8.0,"59,695",8.1,"9,586"
1348,Kind Hearts and Coronets,Crime,tt0041546,1949,8.0,Robert Hamer,"37,174",,8.0,"25,316",8.0,"4,395"
1349,Out of the Past,Crime,tt0039689,1947,8.0,Jacques Tourneur,"36,905",,8.0,"24,873",7.9,"3,739"
1350,Mildred Pierce,Crime,tt0037913,1945,8.0,Michael Curtiz,"25,726",,7.9,"14,748",8.1,"4,901"
1351,The Maltese Falcon,Crime,tt0033870,1941,8.0,John Huston,"157,232",$2.11M,8.0,"100,526",7.8,"15,788"
1352,Knives Out,Crime,tt8946378,2019,7.9,Rian Johnson,"595,941",$165.36M,7.9,"278,308",7.8,"68,981"
1353,Manbiki kazoku,Crime,tt8075192,2018,7.9,Hirokazu Koreeda,"74,502",$3.31M,7.9,"41,934",8.0,"9,469"
1354,Baby,Crime,tt3848892,2015,7.9,Neeraj Pandey,"57,215",,7.8,"34,199",7.5,"1,605"
1355,Serbuan maut 2: Berandal,Crime,tt2265171,2014,7.9,Gareth Evans,"122,179",$2.63M,7.9,"90,468",7.7,"4,252"
1356,The Batman,Crime,tt1877830,2022,7.9,Matt Reeves,"521,860",,7.8,"218,981",7.7,"31,610"
1357,In Bruges,Crime,tt0780536,2008,7.9,Martin McDonagh,"416,310",$7.76M,7.9,"285,998",7.8,"46,635"
1358,Fantastic Mr. Fox,Crime,tt0432283,2009,7.9,Wes Anderson,"226,411",$21.00M,7.8,"132,801",7.8,"33,505"
1359,Bin-jip,Crime,tt0423866,2004,7.9,Kim Ki-duk,"54,805",$0.24M,7.9,"34,756",8.2,"9,088"
1360,Mystic River,Crime,tt0327056,2003,7.9,Clint Eastwood,"450,652",$90.14M,7.9,"294,914",7.9,"56,908"
1361,Nueve reinas,Crime,tt0247586,2000,7.9,Fabián Bielinsky,"52,632",$1.22M,7.9,"36,017",7.9,"5,729"
1362,Dancer in the Dark,Crime,tt0168629,2000,7.9,Lars von Trier,"109,075",$4.18M,7.9,"62,820",8.1,"19,702"
1363,Knockin' on Heaven's Door,Crime,tt0119472,1997,7.9,Thomas Jahn,"30,275",$0.00M,7.8,"19,547",8.3,"3,680"
1364,Kôkaku Kidôtai,Crime,tt0113568,1995,7.9,Mamoru Oshii,"140,950",$0.52M,7.9,"92,980",7.7,"10,427"
1365,Once Were Warriors,Crime,tt0110729,1994,7.9,Lee Tamahori,"34,098",$2.20M,7.8,"22,282",8.2,"3,746"
1366,True Romance,Crime,tt0108399,1993,7.9,Tony Scott,"224,088",$12.28M,7.9,"148,301",7.8,"22,319"
1367,Carlito's Way,Crime,tt0106519,1993,7.9,Brian De Palma,"215,272",$36.95M,7.9,"155,508",7.7,"12,577"
1368,Bound by Honor,Crime,tt0106469,1993,7.9,Taylor Hackford,"31,164",$4.50M,7.9,"22,545",7.9,"1,922"
1369,The Untouchables,Crime,tt0094226,1987,7.9,Brian De Palma,"304,951",$76.27M,7.9,"209,795",7.8,"20,325"
1370,The Blues Brothers,Crime,tt0080455,1980,7.9,John Landis,"196,793",$57.23M,7.9,"126,556",7.8,"18,599"
1371,Le cercle rouge,Crime,tt0065531,1970,7.9,Jean-Pierre Melville,"25,219",$0.37M,7.9,"18,186",7.8,"1,559"
1372,In Cold Blood,Crime,tt0061809,1967,7.9,Richard Brooks,"26,483",,7.9,"18,343",7.9,"2,707"
1373,Ascenseur pour l'échafaud,Crime,tt0051378,1958,7.9,Louis Malle,"25,238",$0.11M,7.9,"16,901",7.9,"2,710"
1374,The Big Heat,Crime,tt0045555,1953,7.9,Fritz Lang,"26,602",,7.9,"18,460",7.8,"2,469"
1375,Strangers on a Train,Crime,tt0044079,1951,7.9,Alfred Hitchcock,"132,703",$7.63M,7.9,"85,650",8.0,"17,223"
1376,Rope,Crime,tt0040746,1948,7.9,Alfred Hitchcock,"141,456",,7.9,"90,600",8.0,"16,962"
1377,The Big Sleep,Crime,tt0038355,1946,7.9,Howard Hawks,"85,026",$6.54M,7.9,"55,546",7.7,"10,608"
1378,Arsenic and Old Lace,Crime,tt0036613,1943,7.9,Frank Capra,"70,299",,7.9,"40,694",8.2,"13,761"
1379,The Gentlemen,Crime,tt8367814,2019,7.8,Guy Ritchie,"321,945",,7.7,"169,737",7.8,"29,228"
1380,Badla,Crime,tt8130968,2019,7.8,Sujoy Ghosh,"27,435",$1.86M,7.6,"14,120",7.7,"1,437"
1381,The Hateful Eight,Crime,tt3460252,2015,7.8,Quentin Tarantino,"582,305",$54.12M,7.8,"344,337",7.5,"49,571"
1382,Loving Vincent,Crime,tt3262342,2017,7.8,Dorota Kobiela,"57,188",$6.74M,7.7,"28,437",8.1,"10,931"
1383,Nightcrawler,Crime,tt2872718,2014,7.8,Dan Gilroy,"528,304",$32.38M,7.9,"315,974",7.6,"53,015"
1384,La migliore offerta,Crime,tt1924396,2013,7.8,Giuseppe Tornatore,"117,739",$0.09M,7.7,"69,918",7.9,"21,276"
1385,Bir Zamanlar Anadolu'da,Crime,tt1827487,2011,7.8,Nuri Bilge Ceylan,"46,076",$0.14M,7.8,"30,586",7.9,"5,025"
1386,Ang-ma-reul bo-at-da,Crime,tt1588170,2010,7.8,Jee-woon Kim,"127,145",$0.13M,7.8,"85,254",7.6,"11,536"
1387,The Girl with the Dragon Tattoo,Crime,tt1568346,2011,7.8,David Fincher,"457,282",$102.52M,7.8,"286,465",7.9,"72,895"
1388,Captain Phillips,Crime,tt1535109,2013,7.8,Paul Greengrass,"452,999",$107.10M,7.8,"296,122",7.9,"48,913"
1389,The Irishman,Crime,tt1302006,2019,7.8,Martin Scorsese,"375,027",$7.00M,7.8,"210,451",7.4,"26,672"
1390,Un prophète,Crime,tt1235166,2009,7.8,Jacques Audiard,"98,127",$2.08M,7.8,"74,804",7.7,"8,091"
1391,Madeo,Crime,tt1216496,2009,7.8,Bong Joon Ho,"62,674",$0.55M,7.7,"40,124",7.7,"6,516"
1392,Chugyeokja,Crime,tt1190539,2008,7.8,Na Hong-jin,"65,350",,7.8,"45,417",7.8,"4,915"
1393,Män som hatar kvinnor,Crime,tt1132620,2009,7.8,Niels Arden Oplev,"215,996",$10.10M,7.8,"143,398",8.0,"37,243"
1394,Taken,Crime,tt0936501,2008,7.8,Pierre Morel,"595,872",$145.00M,7.8,"408,688",7.7,"67,993"
1395,Changeling,Crime,tt0824747,2008,7.8,Clint Eastwood,"253,491",$35.74M,7.8,"155,475",7.8,"52,329"
1396,American Gangster,Crime,tt0765429,2007,7.8,Ridley Scott,"420,979",$130.16M,7.8,"305,853",7.6,"29,334"
1397,Crash,Crime,tt0375679,2004,7.8,Paul Haggis,"434,215",$54.58M,7.8,"288,489",7.9,"62,093"
1398,Lilja 4-ever,Crime,tt0300140,2002,7.8,Lukas Moodysson,"45,452",$0.18M,7.8,"27,659",8.0,"8,670"
1399,Cowboy Bebop: Tengoku no tobira,Crime,tt0275277,2001,7.8,Shin'ichirô Watanabe,"48,247",$1.00M,7.8,"32,064",7.9,"3,666"
1400,The Fugitive,Crime,tt0106977,1993,7.8,Andrew Davis,"290,389",$183.88M,7.8,"189,971",7.7,"25,604"
1401,A Bronx Tale,Crime,tt0106489,1993,7.8,Robert De Niro,"139,491",$17.27M,7.8,"96,437",7.9,"10,592"
1402,Batman: Mask of the Phantasm,Crime,tt0106364,1993,7.8,Kevin Altieri,"50,234",$5.62M,7.7,"34,481",7.6,"2,135"
1403,Boyz n the Hood,Crime,tt0101507,1991,7.8,John Singleton,"138,623",$57.50M,7.7,"93,947",7.7,"10,035"
1404,Dip huet seung hung,Crime,tt0097202,1989,7.8,John Woo,"48,218",,7.7,"34,830",7.4,"2,246"
1405,Mississippi Burning,Crime,tt0095647,1988,7.8,Alan Parker,"99,349",$34.60M,7.8,"67,283",7.9,"9,315"
1406,The King of Comedy,Crime,tt0085794,1982,7.8,Martin Scorsese,"101,480",$2.50M,7.8,"66,830",7.5,"6,039"
1407,The Day of the Jackal,Crime,tt0069947,1973,7.8,Fred Zinnemann,"40,717",$16.06M,7.8,"29,239",7.8,"2,324"
1408,The Asphalt Jungle,Crime,tt0042208,1950,7.8,John Huston,"26,852",,7.8,"18,487",7.6,"2,269"
1409,Gaslight,Crime,tt0036855,1944,7.8,George Cukor,"28,469",,7.7,"16,125",8.0,"5,521"
1410,Wind River,Crime,tt5362988,2017,7.7,Taylor Sheridan,"245,150",$33.80M,7.7,"145,956",7.7,"25,766"
1411,Udta Punjab,Crime,tt4434004,2016,7.7,Abhishek Chaubey,"30,221",,7.7,"17,213",7.7,"1,508"
1412,Ajeossi,Crime,tt1527788,2010,7.7,Jeong-beom Lee,"68,881",$0.01M,7.7,"48,239",7.9,"5,709"
1413,This Is England,Crime,tt0480025,2006,7.7,Shane Meadows,"121,647",$0.33M,7.7,"84,356",7.8,"16,134"
1414,Zodiac,Crime,tt0443706,2007,7.7,David Fincher,"527,540",$33.08M,7.7,"315,338",7.5,"62,332"
1415,Lucky Number Slevin,Crime,tt0425210,2006,7.7,Paul McGuigan,"311,304",$22.49M,7.7,"226,589",7.8,"30,175"
1416,Adams æbler,Crime,tt0418455,2005,7.7,Anders Thomas Jensen,"50,419",$0.00M,7.7,"32,616",7.9,"7,937"
1417,3:10 to Yuma,Crime,tt0381849,2007,7.7,James Mangold,"307,615",$53.61M,7.7,"222,886",7.7,"23,572"
1418,Man on Fire,Crime,tt0328107,2004,7.7,Tony Scott,"358,059",$77.91M,7.7,"247,373",7.8,"33,525"
1419,21 Grams,Crime,tt0315733,2003,7.7,Alejandro G. Iñárritu,"235,160",$16.29M,7.6,"156,662",7.7,"31,748"
1420,Road to Perdition,Crime,tt0257044,2002,7.7,Sam Mendes,"264,693",$104.45M,7.7,"182,548",7.6,"21,984"
1421,Ocean's Eleven,Crime,tt0240772,2001,7.7,Steven Soderbergh,"561,357",$183.42M,7.7,"345,585",7.8,"69,551"
1422,"O Brother, Where Art Thou?",Crime,tt0190590,2000,7.7,Joel Coen,"308,160",$45.51M,7.7,"197,970",7.7,"33,777"
1423,Minority Report,Crime,tt0181689,2002,7.7,Steven Spielberg,"542,622",$132.07M,7.7,"358,359",7.6,"53,799"
1424,Training Day,Crime,tt0139654,2001,7.7,Antoine Fuqua,"427,330",$76.63M,7.7,"296,651",7.4,"28,100"
1425,Lola rennt,Crime,tt0130827,1998,7.7,Tom Tykwer,"197,666",$7.27M,7.6,"126,324",7.8,"28,584"
1426,Hana-bi,Crime,tt0119250,1997,7.7,Takeshi Kitano,"30,465",$0.23M,7.7,"21,037",7.6,"2,024"
1427,Donnie Brasco,Crime,tt0119008,1997,7.7,Mike Newell,"303,049",$41.91M,7.7,"207,955",7.6,"25,239"
1428,Primal Fear,Crime,tt0117381,1996,7.7,Gregory Hoblit,"209,577",$56.12M,7.6,"128,481",7.8,"29,286"
1429,Lat sau san taam,Crime,tt0104684,1992,7.7,John Woo,"50,218",,7.7,"37,052",7.3,"1,888"
1430,Glengarry Glen Ross,Crime,tt0104348,1992,7.7,James Foley,"104,239",$10.73M,7.7,"74,018",7.4,"7,142"
1431,Miller's Crossing,Crime,tt0100150,1990,7.7,Joel Coen,"134,392",$5.08M,7.7,"97,326",7.5,"8,058"
1432,Who Framed Roger Rabbit,Crime,tt0096438,1988,7.7,Robert Zemeckis,"198,301",$156.45M,7.7,"121,372",7.6,"26,915"
1433,Down by Law,Crime,tt0090967,1986,7.7,Jim Jarmusch,"51,359",$1.44M,7.6,"34,315",7.9,"5,881"
1434,Blue Velvet,Crime,tt0090756,1986,7.7,David Lynch,"196,180",$8.55M,7.7,"122,377",7.4,"23,398"
1435,Serpico,Crime,tt0070666,1973,7.7,Sidney Lumet,"121,358",$29.80M,7.7,"85,237",7.7,"7,743"
1436,Badlands,Crime,tt0069762,1973,7.7,Terrence Malick,"72,352",,7.7,"49,428",7.6,"6,320"
1437,The French Connection,Crime,tt0067116,1971,7.7,William Friedkin,"121,339",$15.63M,7.7,"85,043",7.3,"6,506"
1438,Dirty Harry,Crime,tt0066999,1971,7.7,Don Siegel,"154,700",$35.90M,7.7,"111,517",7.4,"8,485"
1439,Bonnie and Clyde,Crime,tt0061418,1967,7.7,Arthur Penn,"111,803",,7.8,"70,839",7.7,"14,839"
1440,À bout de souffle,Crime,tt0053472,1960,7.7,Jean-Luc Godard,"80,206",$0.34M,7.7,"49,590",7.7,"11,042"
1441,Key Largo,Crime,tt0040506,1948,7.7,John Huston,"40,539",,7.7,"26,252",7.8,"4,629"
1442,Scarface,Crime,tt0023427,1932,7.7,Howard Hawks,"27,780",,7.7,"19,219",7.6,"2,512"
1443,Pushpa: The Rise - Part 1,Crime,tt9389998,2021,7.6,Sukumar,"64,038",,7.3,"14,696",6.6,566
1444,Ölümlü Dünya,Crime,tt7748244,2018,7.6,Ali Atay,"26,444",,7.6,"13,439",7.8,"2,978"
1445,Ludo,Crime,tt7212754,2020,7.6,Anurag Basu,"38,522",,7.4,"14,380",7.5,"1,247"
1446,Just Mercy,Crime,tt4916630,2019,7.6,Destin Daniel Cretton,"65,491",,7.5,"34,704",7.9,"7,849"
1447,Victoria,Crime,tt4226388,2015,7.6,Sebastian Schipper,"58,306",,7.6,"36,962",7.6,"7,459"
1448,Baby Driver,Crime,tt3890160,2017,7.6,Edgar Wright,"516,862",$107.83M,7.5,"281,833",7.5,"52,583"
1449,Sicario,Crime,tt3397884,2015,7.6,Denis Villeneuve,"419,530",$46.89M,7.7,"267,245",7.3,"31,977"
1450,Highway,Crime,tt2980794,2014,7.6,Imtiaz Ali,"28,663",$0.53M,7.5,"17,338",7.9,"2,503"
1451,Leviafan,Crime,tt2802154,2014,7.6,Andrey Zvyagintsev,"53,195",$1.09M,7.6,"35,558",7.6,"6,741"
1452,Hell or High Water,Crime,tt2582782,2016,7.6,David Mackenzie,"226,745",$26.86M,7.6,"146,699",7.4,"16,589"
1453,El cuerpo,Crime,tt1937149,2012,7.6,Oriol Paulo,"64,991",,7.5,"37,138",7.7,"9,872"
1454,Serbuan maut,Crime,tt1899353,2011,7.6,Gareth Evans,"202,716",$4.11M,7.6,"153,118",7.4,"8,695"
1455,End of Watch,Crime,tt1855199,2012,7.6,David Ayer,"245,067",$41.00M,7.6,"173,077",7.6,"20,468"
1456,Despicable Me,Crime,tt1323594,2010,7.6,Pierre Coffin,"535,455",$251.51M,7.5,"292,796",7.9,"104,748"
1457,Kick-Ass,Crime,tt1250777,2010,7.6,Matthew Vaughn,"555,221",$48.07M,7.7,"377,281",7.4,"63,958"
1458,Celda 211,Crime,tt1242422,2009,7.6,Daniel Monzón,"67,314",,7.6,"48,938",7.8,"6,712"
1459,Eastern Promises,Crime,tt0765443,2007,7.6,David Cronenberg,"240,845",$17.11M,7.6,"173,558",7.6,"23,755"
1460,Death Note: Desu nôto,Crime,tt0758742,2006,7.6,Shûsuke Kaneko,"30,339",,7.5,"19,795",7.8,"4,879"
1461,Freedom Writers,Crime,tt0463998,2007,7.6,Richard LaGravenese,"78,089",$36.61M,7.4,"41,468",7.8,"19,367"
1462,Inside Man,Crime,tt0454848,2006,7.6,Spike Lee,"367,954",$88.51M,7.6,"258,279",7.5,"31,937"
1463,Gone Baby Gone,Crime,tt0452623,2007,7.6,Ben Affleck,"269,970",$20.30M,7.6,"184,310",7.5,"32,196"
1464,Sophie Scholl - Die letzten Tage,Crime,tt0426578,2005,7.6,Marc Rothemund,"27,625",$0.68M,7.6,"18,235",7.7,"4,375"
1465,Dead Man's Shoes,Crime,tt0419677,2004,7.6,Shane Meadows,"53,531",$0.01M,7.5,"39,985",7.6,"3,782"
1466,Lord of War,Crime,tt0399295,2005,7.6,Andrew Niccol,"313,380",$24.15M,7.6,"230,320",7.4,"21,527"
1467,Vera Drake,Crime,tt0383694,2004,7.6,Mike Leigh,"25,460",$3.75M,7.6,"15,308",7.7,"4,942"
1468,Kontroll,Crime,tt0373981,2003,7.6,Nimród Antal,"25,568",$0.24M,7.5,"17,637",7.9,"3,280"
1469,Traffic,Crime,tt0181865,2000,7.6,Steven Soderbergh,"206,218",$124.12M,7.6,"141,118",7.4,"17,734"
1470,American Psycho,Crime,tt0144084,2000,7.6,Mary Harron,"577,945",$15.07M,7.6,"335,189",7.5,"70,410"
1471,Do lok tin si,Crime,tt0112913,1995,7.6,Kar-Wai Wong,"37,841",,7.5,"21,378",7.6,"4,907"
1472,Falling Down,Crime,tt0106856,1993,7.6,Joel Schumacher,"187,405",$40.90M,7.6,"133,214",7.4,"12,264"
1473,Baazigar,Crime,tt0106333,1993,7.6,Abbas Alibhai Burmawalla,"27,938",,7.5,"19,104",7.3,"1,655"
1474,My Cousin Vinny,Crime,tt0104952,1992,7.6,Jonathan Lynn,"122,458",$52.93M,7.6,"79,430",7.7,"13,443"
1475,Delicatessen,Crime,tt0101700,1991,7.6,Marc Caro,"84,991",$1.79M,7.5,"54,644",7.6,"11,653"
1476,The Godfather Part III,Crime,tt0099674,1990,7.6,Francis Ford Coppola,"389,631",$66.67M,7.6,"254,937",7.6,"30,969"
1477,The Naked Gun: From the Files of Police Squad!,Crime,tt0095705,1988,7.6,David Zucker,"166,747",$78.76M,7.6,"115,156",7.1,"11,274"
1478,RoboCop,Crime,tt0093870,1987,7.6,Paul Verhoeven,"254,024",$53.42M,7.6,"179,917",7.1,"13,913"
1479,Lethal Weapon,Crime,tt0093409,1987,7.6,Richard Donner,"255,321",$65.21M,7.6,"178,036",7.4,"19,472"
1480,After Hours,Crime,tt0088680,1985,7.6,Martin Scorsese,"68,340",$10.60M,7.6,"45,462",7.5,"5,309"
1481,Blood Simple,Crime,tt0086979,1984,7.6,Joel Coen,"95,900",$2.15M,7.6,"67,092",7.4,"6,246"
1482,Escape from Alcatraz,Crime,tt0079116,1979,7.6,Don Siegel,"132,028",$43.00M,7.6,"93,511",7.5,"8,202"
1483,The Taking of Pelham One Two Three,Crime,tt0072251,1974,7.6,Joseph Sargent,"30,419",$2.49M,7.6,"21,857",7.6,"1,680"
1484,Enter the Dragon,Crime,tt0070034,1973,7.6,Robert Clouse,"103,645",$25.00M,7.6,"76,703",7.4,"4,613"
1485,West Side Story,Crime,tt0055614,1961,7.6,Jerome Robbins,"113,057",$43.66M,7.5,"56,939",7.6,"24,322"
1486,The Ladykillers,Crime,tt0048281,1955,7.6,Alexander Mackendrick,"29,177",,7.6,"19,590",7.7,"3,057"
1487,The 39 Steps,Crime,tt0026029,1935,7.6,Alfred Hitchcock,"56,564",,7.6,"36,534",7.5,"6,289"
1488,Promising Young Woman,Crime,tt9620292,2020,7.5,Emerald Fennell,"163,026",,7.4,"76,164",7.9,"26,438"
1489,BlacKkKlansman,Crime,tt7349662,2018,7.5,Spike Lee,"257,407",$49.28M,7.4,"142,510",7.7,"30,203"
1490,Den skyldige,Crime,tt6742252,2018,7.5,Gustav Möller,"57,718",$0.21M,7.5,"35,664",7.6,"6,114"
1491,Richard Jewell,Crime,tt3513548,2019,7.5,Clint Eastwood,"84,412",,7.5,"50,556",7.5,"7,704"
1492,Who Am I - Kein System ist sicher,Crime,tt3042408,2014,7.5,Baran bo Odar,"56,270",,7.4,"33,990",7.6,"4,468"
1493,Fruitvale Station,Crime,tt2334649,2013,7.5,Ryan Coogler,"80,867",$16.10M,7.4,"54,206",7.6,"9,519"
1494,Delhi Belly,Crime,tt1934231,2011,7.5,Abhinay Deo,"29,890",$1.53M,7.5,"21,674",7.1,"1,420"
1495,Waar,Crime,tt1821700,2013,7.5,Bilal Lashari,"29,718",,7.4,"21,678",7.8,"1,670"
1496,Hodejegerne,Crime,tt1614989,2011,7.5,Morten Tyldum,"101,730",$1.20M,7.5,"74,721",7.5,"11,305"
1497,L'instinct de mort,Crime,tt1259014,2008,7.5,Jean-François Richet,"33,654",$0.55M,7.5,"26,052",7.4,"2,321"
1498,Sin nombre,Crime,tt1127715,2009,7.5,Cary Joji Fukunaga,"32,726",$2.53M,7.5,"23,929",7.6,"3,861"
1499,Milk,Crime,tt1013753,2008,7.5,Gus Van Sant,"172,005",$31.84M,7.5,"107,529",7.8,"34,176"
1500,Hababam Sinifi,Drama,tt0252487,1975,9.3,Ertem Egilmez,"40,272",,9.2,"26,198",9.4,"3,252"
1501,The Shawshank Redemption,Drama,tt0111161,1994,9.3,Frank Darabont,"2,601,939",$28.34M,9.3,"1,464,050",9.3,"292,174"
1502,The Godfather,Drama,tt0068646,1972,9.2,Francis Ford Coppola,"1,797,395",$134.97M,9.2,"1,062,305",8.9,"164,294"
1503,The Dark Knight,Drama,tt0468569,2008,9.0,Christopher Nolan,"2,573,389",$534.86M,9.0,"1,480,017",8.7,"265,210"
1504,The Lord of the Rings: The Return of the King,Drama,tt0167260,2003,9.0,Peter Jackson,"1,786,892",$377.85M,9.0,"1,030,142",8.9,"218,645"
1505,Schindler's List,Drama,tt0108052,1993,9.0,Steven Spielberg,"1,323,155",$96.90M,9.0,"752,026",9.0,"169,594"
1506,The Godfather Part II,Drama,tt0071562,1974,9.0,Francis Ford Coppola,"1,238,306",$57.30M,9.0,"753,213",8.8,"104,523"
1507,12 Angry Men,Drama,tt0050083,1957,9.0,Sidney Lumet,"768,699",$4.36M,9.0,"448,814",8.9,"76,090"
1508,Jai Bhim,Drama,tt15097216,2021,8.9,T.J. Gnanavel,"191,116",,8.4,"36,079",7.6,"1,597"
1509,Pulp Fiction,Drama,tt0110912,1994,8.9,Quentin Tarantino,"1,994,447",$107.93M,9.0,"1,145,930",8.5,"220,222"
1510,The Lord of the Rings: The Two Towers,Drama,tt0167261,2002,8.8,Peter Jackson,"1,613,793",$342.55M,8.8,"925,102",8.7,"202,157"
1511,Fight Club,Drama,tt0137523,1999,8.8,David Fincher,"2,049,418",$37.03M,8.8,"1,153,120",8.7,"249,817"
1512,The Lord of the Rings: The Fellowship of the Ring,Drama,tt0120737,2001,8.8,Peter Jackson,"1,807,975",$315.54M,8.8,"1,025,725",8.8,"229,860"
